"75.W_SIC.M0","75.W_SIC.M1","75.W_SIC.M2","75.W_SST.M0","75.W_SST.M1","75.W_SST.M2","300.W_SIC.M0","300.W_SIC.M1","300.W_SIC.M2","300.W_SST.M0","300.W_SST.M1","300.W_SST.M2","DATE"
0.3418,0.3497,0.3574,-0.2018,-0.5377,-0.4992,0.598,0.6057,0.6133,-0.7771,-0.8016,-0.815,1989-04-23
0.3345,0.3418,0.3497,-0.3085,-0.2018,-0.5377,0.5789,0.598,0.6057,-0.7228,-0.7771,-0.8016,1989-04-24
0.323,0.3345,0.3418,-0.8224,-0.3085,-0.2018,0.5593,0.5789,0.598,-0.6966,-0.7228,-0.7771,1989-04-25
0.3203,0.323,0.3345,-1.1377,-0.8224,-0.3085,0.5494,0.5593,0.5789,-0.7295,-0.6966,-0.7228,1989-04-26
0.3131,0.3203,0.323,-1.0372,-1.1377,-0.8224,0.5441,0.5494,0.5593,-0.6843,-0.7295,-0.6966,1989-04-27
0.3165,0.3131,0.3203,-0.6309,-1.0372,-1.1377,0.5446,0.5441,0.5494,-0.6279,-0.6843,-0.7295,1989-04-28
0.3106,0.3165,0.3131,-0.4153,-0.6309,-1.0372,0.5451,0.5446,0.5441,-0.5811,-0.6279,-0.6843,1989-04-29
0.3099,0.3106,0.3165,-0.3418,-0.4153,-0.6309,0.549,0.5451,0.5446,-0.559,-0.5811,-0.6279,1989-04-30
0.3157,0.3099,0.3106,-0.3856,-0.3418,-0.4153,0.5552,0.549,0.5451,-0.5553,-0.559,-0.5811,1989-05-01
0.3196,0.3157,0.3099,-0.5906,-0.3856,-0.3418,0.5627,0.5552,0.549,-0.6044,-0.5553,-0.559,1989-05-02
0.3166,0.3196,0.3157,-0.4982,-0.5906,-0.3856,0.5721,0.5627,0.5552,-0.6258,-0.6044,-0.5553,1989-05-03
0.3179,0.3166,0.3196,-0.4403,-0.4982,-0.5906,0.5811,0.5721,0.5627,-0.689,-0.6258,-0.6044,1989-05-04
0.3124,0.3179,0.3166,-0.3886,-0.4403,-0.4982,0.5881,0.5811,0.5721,-0.7299,-0.689,-0.6258,1989-05-05
0.3103,0.3124,0.3179,-0.3307,-0.3886,-0.4403,0.5909,0.5881,0.5811,-0.6929,-0.7299,-0.689,1989-05-06
0.2932,0.3103,0.3124,-0.0341,-0.3307,-0.3886,0.5879,0.5909,0.5881,-0.6052,-0.6929,-0.7299,1989-05-07
0.2725,0.2932,0.3103,0.039,-0.0341,-0.3307,0.5841,0.5879,0.5909,-0.5866,-0.6052,-0.6929,1989-05-08
0.2578,0.2725,0.2932,0.0527,0.039,-0.0341,0.578,0.5841,0.5879,-0.5991,-0.5866,-0.6052,1989-05-09
0.2441,0.2578,0.2725,0.1296,0.0527,0.039,0.5714,0.578,0.5841,-0.5332,-0.5991,-0.5866,1989-05-10
0.2307,0.2441,0.2578,0.1794,0.1296,0.0527,0.5616,0.5714,0.578,-0.4573,-0.5332,-0.5991,1989-05-11
0.2137,0.2307,0.2441,0.1996,0.1794,0.1296,0.5517,0.5616,0.5714,-0.4079,-0.4573,-0.5332,1989-05-12
0.2065,0.2137,0.2307,0.3131,0.1996,0.1794,0.5374,0.5517,0.5616,-0.341,-0.4079,-0.4573,1989-05-13
0.2071,0.2065,0.2137,0.1331,0.3131,0.1996,0.5292,0.5374,0.5517,-0.3479,-0.341,-0.4079,1989-05-14
0.2059,0.2071,0.2065,0.1785,0.1331,0.3131,0.5239,0.5292,0.5374,-0.3236,-0.3479,-0.341,1989-05-15
0.208,0.2059,0.2071,0.319,0.1785,0.1331,0.5195,0.5239,0.5292,-0.2915,-0.3236,-0.3479,1989-05-16
0.2082,0.208,0.2059,0.1576,0.319,0.1785,0.5168,0.5195,0.5239,-0.3053,-0.2915,-0.3236,1989-05-17
0.2063,0.2082,0.208,0.3222,0.1576,0.319,0.5135,0.5168,0.5195,-0.2591,-0.3053,-0.2915,1989-05-18
0.207,0.2063,0.2082,0.4191,0.3222,0.1576,0.5092,0.5135,0.5168,-0.1724,-0.2591,-0.3053,1989-05-19
0.1981,0.207,0.2063,0.2368,0.4191,0.3222,0.4986,0.5092,0.5135,-0.1438,-0.1724,-0.2591,1989-05-20
0.195,0.1981,0.207,0.2772,0.2368,0.4191,0.4905,0.4986,0.5092,-0.1114,-0.1438,-0.1724,1989-05-21
0.1825,0.195,0.1981,0.2199,0.2772,0.2368,0.4837,0.4905,0.4986,-0.0741,-0.1114,-0.1438,1989-05-22
0.1709,0.1825,0.195,0.2717,0.2199,0.2772,0.4822,0.4837,0.4905,-0.1058,-0.0741,-0.1114,1989-05-23
0.1698,0.1709,0.1825,0.4468,0.2717,0.2199,0.4807,0.4822,0.4837,-0.0723,-0.1058,-0.0741,1989-05-24
0.1656,0.1698,0.1709,0.4584,0.4468,0.2717,0.4781,0.4807,0.4822,-0.132,-0.0723,-0.1058,1989-05-25
0.1605,0.1656,0.1698,0.6079,0.4584,0.4468,0.4762,0.4781,0.4807,-0.086,-0.132,-0.0723,1989-05-26
0.1573,0.1605,0.1656,1.1472,0.6079,0.4584,0.4743,0.4762,0.4781,0.1164,-0.086,-0.132,1989-05-27
0.1397,0.1573,0.1605,1.3956,1.1472,0.6079,0.4612,0.4743,0.4762,0.282,0.1164,-0.086,1989-05-28
0.1349,0.1397,0.1573,1.346,1.3956,1.1472,0.4432,0.4612,0.4743,0.268,0.282,0.1164,1989-05-29
0.1273,0.1349,0.1397,1.0326,1.346,1.3956,0.4303,0.4432,0.4612,0.181,0.268,0.282,1989-05-30
0.1059,0.1273,0.1349,1.1435,1.0326,1.346,0.4168,0.4303,0.4432,0.1671,0.181,0.268,1989-05-31
0.1005,0.1059,0.1273,1.1032,1.1435,1.0326,0.4113,0.4168,0.4303,0.2356,0.1671,0.181,1989-06-01
0.0966,0.1005,0.1059,1.263,1.1032,1.1435,0.4093,0.4113,0.4168,0.3095,0.2356,0.1671,1989-06-02
0.0941,0.0966,0.1005,1.387,1.263,1.1032,0.4002,0.4093,0.4113,0.3064,0.3095,0.2356,1989-06-03
0.0904,0.0941,0.0966,1.6803,1.387,1.263,0.3908,0.4002,0.4093,0.3693,0.3064,0.3095,1989-06-04
0.0872,0.0904,0.0941,1.6936,1.6803,1.387,0.3781,0.3908,0.4002,0.4331,0.3693,0.3064,1989-06-05
0.0846,0.0872,0.0904,1.3017,1.6936,1.6803,0.3717,0.3781,0.3908,0.3343,0.4331,0.3693,1989-06-06
0.0842,0.0846,0.0872,1.2859,1.3017,1.6936,0.3656,0.3717,0.3781,0.441,0.3343,0.4331,1989-06-07
0.0806,0.0842,0.0846,2.0683,1.2859,1.3017,0.357,0.3656,0.3717,0.6875,0.441,0.3343,1989-06-08
0.0759,0.0806,0.0842,2.0551,2.0683,1.2859,0.3534,0.357,0.3656,0.6978,0.6875,0.441,1989-06-09
0.0443,0.0759,0.0806,2.1316,2.0551,2.0683,0.3479,0.3534,0.357,0.7588,0.6978,0.6875,1989-06-10
0.0316,0.0443,0.0759,2.0968,2.1316,2.0551,0.3397,0.3479,0.3534,0.7483,0.7588,0.6978,1989-06-11
0.0274,0.0316,0.0443,2.7524,2.0968,2.1316,0.3334,0.3397,0.3479,0.7355,0.7483,0.7588,1989-06-12
0.0261,0.0274,0.0316,2.8352,2.7524,2.0968,0.3274,0.3334,0.3397,0.8765,0.7355,0.7483,1989-06-13
0.0291,0.0261,0.0274,2.8384,2.8352,2.7524,0.3222,0.3274,0.3334,0.8589,0.8765,0.7355,1989-06-14
0.0303,0.0291,0.0261,2.9484,2.8384,2.8352,0.32,0.3222,0.3274,0.9525,0.8589,0.8765,1989-06-15
0.0418,0.0303,0.0291,2.8886,2.9484,2.8384,0.3096,0.32,0.3222,0.9002,0.9525,0.8589,1989-06-16
0.0418,0.0418,0.0303,2.9456,2.8886,2.9484,0.2963,0.3096,0.32,0.9144,0.9002,0.9525,1989-06-17
0.0453,0.0418,0.0418,2.8561,2.9456,2.8886,0.2866,0.2963,0.3096,0.8967,0.9144,0.9002,1989-06-18
0.0504,0.0453,0.0418,2.2598,2.8561,2.9456,0.2786,0.2866,0.2963,0.6612,0.8967,0.9144,1989-06-19
0.0353,0.0504,0.0453,1.8337,2.2598,2.8561,0.27,0.2786,0.2866,0.7655,0.6612,0.8967,1989-06-20
0.0261,0.0353,0.0504,2.4745,1.8337,2.2598,0.2582,0.27,0.2786,0.8571,0.7655,0.6612,1989-06-21
0.0171,0.0261,0.0353,3.2501,2.4745,1.8337,0.2502,0.2582,0.27,1.2208,0.8571,0.7655,1989-06-22
0.0122,0.0171,0.0261,3.2799,3.2501,2.4745,0.2403,0.2502,0.2582,1.3372,1.2208,0.8571,1989-06-23
0.0086,0.0122,0.0171,3.0489,3.2799,3.2501,0.2321,0.2403,0.2502,1.2074,1.3372,1.2208,1989-06-24
0.0105,0.0086,0.0122,1.9244,3.0489,3.2799,0.2211,0.2321,0.2403,1.1032,1.2074,1.3372,1989-06-25
0.0097,0.0105,0.0086,1.9486,1.9244,3.0489,0.2043,0.2211,0.2321,1.1872,1.1032,1.2074,1989-06-26
0.0088,0.0097,0.0105,1.6362,1.9486,1.9244,0.2008,0.2043,0.2211,1.2361,1.1872,1.1032,1989-06-27
0.0084,0.0088,0.0097,1.4685,1.6362,1.9486,0.1984,0.2008,0.2043,1.2735,1.2361,1.1872,1989-06-28
0.0063,0.0084,0.0088,2.9484,1.4685,1.6362,0.1936,0.1984,0.2008,1.5293,1.2735,1.2361,1989-06-29
0.0055,0.0063,0.0084,3.5159,2.9484,1.4685,0.1877,0.1936,0.1984,1.7089,1.5293,1.2735,1989-06-30
0.0059,0.0055,0.0063,3.8684,3.5159,2.9484,0.1798,0.1877,0.1936,1.8691,1.7089,1.5293,1989-07-01
0.0057,0.0059,0.0055,3.9108,3.8684,3.5159,0.1678,0.1798,0.1877,2.0881,1.8691,1.7089,1989-07-02
0.0072,0.0057,0.0059,3.9077,3.9108,3.8684,0.1595,0.1678,0.1798,2.2661,2.0881,1.8691,1989-07-03
0.0084,0.0072,0.0057,3.9059,3.9077,3.9108,0.1431,0.1595,0.1678,2.2962,2.2661,2.0881,1989-07-04
0.0095,0.0084,0.0072,3.6896,3.9059,3.9077,0.1364,0.1431,0.1595,2.1933,2.2962,2.2661,1989-07-05
0.0146,0.0095,0.0084,3.0891,3.6896,3.9059,0.1338,0.1364,0.1431,1.9998,2.1933,2.2962,1989-07-06
0.0175,0.0146,0.0095,3.0531,3.0891,3.6896,0.1338,0.1338,0.1364,2.0475,1.9998,2.1933,1989-07-07
0.0196,0.0175,0.0146,3.0417,3.0531,3.0891,0.1331,0.1338,0.1338,2.0875,2.0475,1.9998,1989-07-08
0.0219,0.0196,0.0175,4.1686,3.0417,3.0531,0.1327,0.1331,0.1338,2.1345,2.0875,2.0475,1989-07-09
0.0198,0.0219,0.0196,4.3334,4.1686,3.0417,0.1263,0.1327,0.1331,2.2433,2.1345,2.0875,1989-07-10
0.0187,0.0198,0.0219,4.1965,4.3334,4.1686,0.123,0.1263,0.1327,2.2291,2.2433,2.1345,1989-07-11
0.0187,0.0187,0.0198,3.4425,4.1965,4.3334,0.1191,0.123,0.1263,1.8199,2.2291,2.2433,1989-07-12
0.0158,0.0187,0.0187,3.6288,3.4425,4.1965,0.1119,0.1191,0.123,2.1187,1.8199,2.2291,1989-07-13
0.0177,0.0158,0.0187,3.9366,3.6288,3.4425,0.1052,0.1119,0.1191,2.4307,2.1187,1.8199,1989-07-14
0.0124,0.0177,0.0158,3.8205,3.9366,3.6288,0.0989,0.1052,0.1119,2.3965,2.4307,2.1187,1989-07-15
0.0099,0.0124,0.0177,2.7197,3.8205,3.9366,0.0954,0.0989,0.1052,2.1007,2.3965,2.4307,1989-07-16
0.0175,0.0099,0.0124,2.7915,2.7197,3.8205,0.0942,0.0954,0.0989,2.0413,2.1007,2.3965,1989-07-17
0.0243,0.0175,0.0099,2.832,2.7915,2.7197,0.0927,0.0942,0.0954,2.0769,2.0413,2.1007,1989-07-18
0.034,0.0243,0.0175,3.4232,2.832,2.7915,0.0914,0.0927,0.0942,2.5246,2.0769,2.0413,1989-07-19
0.0419,0.034,0.0243,3.4668,3.4232,2.832,0.0922,0.0914,0.0927,2.6628,2.5246,2.0769,1989-07-20
0.0409,0.0419,0.034,3.4128,3.4668,3.4232,0.0886,0.0922,0.0914,2.343,2.6628,2.5246,1989-07-21
0.0431,0.0409,0.0419,3.7798,3.4128,3.4668,0.086,0.0886,0.0922,2.6816,2.343,2.6628,1989-07-22
0.04,0.0431,0.0409,4.1478,3.7798,3.4128,0.0835,0.086,0.0886,3.1084,2.6816,2.343,1989-07-23
0.0374,0.04,0.0431,3.767,4.1478,3.7798,0.0808,0.0835,0.086,2.9039,3.1084,2.6816,1989-07-24
0.0289,0.0374,0.04,3.054,3.767,4.1478,0.0746,0.0808,0.0835,2.4977,2.9039,3.1084,1989-07-25
0.0278,0.0289,0.0374,2.592,3.054,3.767,0.0701,0.0746,0.0808,2.3633,2.4977,2.9039,1989-07-26
0.0249,0.0278,0.0289,2.3761,2.592,3.054,0.0575,0.0701,0.0746,2.4244,2.3633,2.4977,1989-07-27
0.0257,0.0249,0.0278,2.3596,2.3761,2.592,0.0539,0.0575,0.0701,2.4207,2.4244,2.3633,1989-07-28
0.0257,0.0257,0.0249,2.0426,2.3596,2.3761,0.0517,0.0539,0.0575,2.4107,2.4207,2.4244,1989-07-29
0.0261,0.0257,0.0257,2.6868,2.0426,2.3596,0.0509,0.0517,0.0539,2.8089,2.4107,2.4207,1989-07-30
0.0255,0.0261,0.0257,2.9411,2.6868,2.0426,0.0509,0.0509,0.0517,2.8921,2.8089,2.4107,1989-07-31
0.0247,0.0255,0.0261,2.9604,2.9411,2.6868,0.0476,0.0509,0.0509,2.802,2.8921,2.8089,1989-08-01
0.0255,0.0247,0.0255,3.7429,2.9604,2.9411,0.046,0.0476,0.0509,2.7612,2.802,2.8921,1989-08-02
0.0265,0.0255,0.0247,4.1344,3.7429,2.9604,0.045,0.046,0.0476,2.7894,2.7612,2.802,1989-08-03
0.0206,0.0265,0.0255,4.2081,4.1344,3.7429,0.0392,0.045,0.046,2.9064,2.7894,2.7612,1989-08-04
0.0184,0.0206,0.0265,4.0808,4.2081,4.1344,0.0357,0.0392,0.045,2.9688,2.9064,2.7894,1989-08-05
0.0176,0.0184,0.0206,3.7278,4.0808,4.2081,0.0334,0.0357,0.0392,2.8808,2.9688,2.9064,1989-08-06
0.0228,0.0176,0.0184,3.2446,3.7278,4.0808,0.0331,0.0334,0.0357,2.8857,2.8808,2.9688,1989-08-07
0.0404,0.0228,0.0176,3.1283,3.2446,3.7278,0.0346,0.0331,0.0334,3.1418,2.8857,2.8808,1989-08-08
0.0232,0.0404,0.0228,3.6543,3.1283,3.2446,0.0288,0.0346,0.0331,3.3502,3.1418,2.8857,1989-08-09
0.0196,0.0232,0.0404,4.0351,3.6543,3.1283,0.0265,0.0288,0.0346,3.5137,3.3502,3.1418,1989-08-10
0.0165,0.0196,0.0232,3.5255,4.0351,3.6543,0.0211,0.0265,0.0288,3.181,3.5137,3.3502,1989-08-11
0.0148,0.0165,0.0196,4.2864,3.5255,4.0351,0.0189,0.0211,0.0265,3.498,3.181,3.5137,1989-08-12
0.0118,0.0148,0.0165,4.22,4.2864,3.5255,0.015,0.0189,0.0211,3.5824,3.498,3.181,1989-08-13
0.0122,0.0118,0.0148,3.0711,4.22,4.2864,0.015,0.015,0.0189,3.456,3.5824,3.498,1989-08-14
0.0123,0.0122,0.0118,2.2967,3.0711,4.22,0.0157,0.015,0.015,3.0124,3.456,3.5824,1989-08-15
0.0144,0.0123,0.0122,2.2165,2.2967,3.0711,0.0151,0.0157,0.015,2.7216,3.0124,3.456,1989-08-16
0.014,0.0144,0.0123,2.7261,2.2165,2.2967,0.0149,0.0151,0.0157,2.8078,2.7216,3.0124,1989-08-17
0.0146,0.014,0.0144,4.1182,2.7261,2.2165,0.014,0.0149,0.0151,3.3301,2.8078,2.7216,1989-08-18
0.0123,0.0146,0.014,4.4228,4.1182,2.7261,0.0145,0.014,0.0149,3.4264,3.3301,2.8078,1989-08-19
0.0111,0.0123,0.0146,4.4816,4.4228,4.1182,0.0158,0.0145,0.014,3.1703,3.4264,3.3301,1989-08-20
0.0064,0.0111,0.0123,4.4928,4.4816,4.4228,0.0134,0.0158,0.0145,3.0619,3.1703,3.4264,1989-08-21
0.0029,0.0064,0.0111,4.4885,4.4928,4.4816,0.0122,0.0134,0.0158,3.0651,3.0619,3.1703,1989-08-22
0.0025,0.0029,0.0064,4.5068,4.4885,4.4928,0.012,0.0122,0.0134,3.1142,3.0651,3.0619,1989-08-23
0.0017,0.0025,0.0029,4.7068,4.5068,4.4885,0.0119,0.012,0.0122,3.071,3.1142,3.0651,1989-08-24
0.0048,0.0017,0.0025,4.5646,4.7068,4.5068,0.0118,0.0119,0.012,3.4483,3.071,3.1142,1989-08-25
0.005,0.0048,0.0017,4.3382,4.5646,4.7068,0.0117,0.0118,0.0119,3.5636,3.4483,3.071,1989-08-26
0.005,0.005,0.0048,4.2704,4.3382,4.5646,0.0119,0.0117,0.0118,3.3641,3.5636,3.4483,1989-08-27
0.005,0.005,0.005,4.251,4.2704,4.3382,0.0121,0.0119,0.0117,3.2551,3.3641,3.5636,1989-08-28
0.0042,0.005,0.005,4.1354,4.251,4.2704,0.0119,0.0121,0.0119,3.1358,3.2551,3.3641,1989-08-29
0.0042,0.0042,0.005,4.0149,4.1354,4.251,0.0115,0.0119,0.0121,2.8013,3.1358,3.2551,1989-08-30
0.0105,0.0042,0.0042,4.2764,4.0149,4.1354,0.0137,0.0115,0.0119,3.4022,2.8013,3.1358,1989-08-31
0.0097,0.0105,0.0042,4.2452,4.2764,4.0149,0.0134,0.0137,0.0115,3.4623,3.4022,2.8013,1989-09-01
0.0057,0.0097,0.0105,4.2361,4.2452,4.2764,0.0121,0.0134,0.0137,3.3904,3.4623,3.4022,1989-09-02
0.0053,0.0057,0.0097,4.5396,4.2361,4.2452,0.0115,0.0121,0.0134,3.3285,3.3904,3.4623,1989-09-03
0.0057,0.0053,0.0057,4.5352,4.5396,4.2361,0.0119,0.0115,0.0121,3.299,3.3285,3.3904,1989-09-04
0.0093,0.0057,0.0053,4.5541,4.5352,4.5396,0.0122,0.0119,0.0115,3.4256,3.299,3.3285,1989-09-05
0.0057,0.0093,0.0057,4.0855,4.5541,4.5352,0.0111,0.0122,0.0119,3.3306,3.4256,3.299,1989-09-06
0.007,0.0057,0.0093,4.0289,4.0855,4.5541,0.0112,0.0111,0.0122,3.396,3.3306,3.4256,1989-09-07
0.0085,0.007,0.0057,4.0343,4.0289,4.0855,0.0117,0.0112,0.0111,3.3151,3.396,3.3306,1989-09-08
0.0104,0.0085,0.007,3.9871,4.0343,4.0289,0.0125,0.0117,0.0112,3.1683,3.3151,3.396,1989-09-09
0.0112,0.0104,0.0085,3.8868,3.9871,4.0343,0.014,0.0125,0.0117,3.0305,3.1683,3.3151,1989-09-10
0.0104,0.0112,0.0104,3.7511,3.8868,3.9871,0.0137,0.014,0.0125,2.9318,3.0305,3.1683,1989-09-11
0.0089,0.0104,0.0112,3.7555,3.7511,3.8868,0.0135,0.0137,0.014,2.7532,2.9318,3.0305,1989-09-12
0.0072,0.0089,0.0104,3.1828,3.7555,3.7511,0.0132,0.0135,0.0137,2.599,2.7532,2.9318,1989-09-13
0.0068,0.0072,0.0089,3.2016,3.1828,3.7555,0.0115,0.0132,0.0135,2.5697,2.599,2.7532,1989-09-14
0.0036,0.0068,0.0072,3.2834,3.2016,3.1828,0.009,0.0115,0.0132,2.6298,2.5697,2.599,1989-09-15
4e-04,0.0036,0.0068,3.2315,3.2834,3.2016,0.0064,0.009,0.0115,2.6396,2.6298,2.5697,1989-09-16
0,4e-04,0.0036,3.0686,3.2315,3.2834,0.0061,0.0064,0.009,2.5964,2.6396,2.6298,1989-09-17
4e-04,0,4e-04,2.9008,3.0686,3.2315,0.0061,0.0061,0.0064,2.4868,2.5964,2.6396,1989-09-18
2e-04,4e-04,0,2.8175,2.9008,3.0686,0.0062,0.0061,0.0061,2.3751,2.4868,2.5964,1989-09-19
0,2e-04,4e-04,2.7999,2.8175,2.9008,0.0081,0.0062,0.0061,2.3176,2.3751,2.4868,1989-09-20
0,0,2e-04,2.7231,2.7999,2.8175,0.0078,0.0081,0.0062,2.1646,2.3176,2.3751,1989-09-21
0.0024,0,0,2.7079,2.7231,2.7999,0.0094,0.0078,0.0081,1.9955,2.1646,2.3176,1989-09-22
0.0024,0.0024,0,2.7554,2.7079,2.7231,0.0098,0.0094,0.0078,1.9404,1.9955,2.1646,1989-09-23
0.0023,0.0024,0.0024,2.6787,2.7554,2.7079,0.0095,0.0098,0.0094,1.9743,1.9404,1.9955,1989-09-24
0.0017,0.0023,0.0024,2.6658,2.6787,2.7554,0.0093,0.0095,0.0098,1.988,1.9743,1.9404,1989-09-25
0.0026,0.0017,0.0023,2.4913,2.6658,2.6787,0.0097,0.0093,0.0095,1.9215,1.988,1.9743,1989-09-26
0.0038,0.0026,0.0017,2.4837,2.4913,2.6658,0.0105,0.0097,0.0093,1.9729,1.9215,1.988,1989-09-27
0.0028,0.0038,0.0026,2.4979,2.4837,2.4913,0.0107,0.0105,0.0097,1.9473,1.9729,1.9215,1989-09-28
0.003,0.0028,0.0038,2.4511,2.4979,2.4837,0.0101,0.0107,0.0105,1.8896,1.9473,1.9729,1989-09-29
0.0034,0.003,0.0028,2.2899,2.4511,2.4979,0.0113,0.0101,0.0107,1.7985,1.8896,1.9473,1989-09-30
0.0043,0.0034,0.003,2.1461,2.2899,2.4511,0.0113,0.0113,0.0101,1.6218,1.7985,1.8896,1989-10-01
0.0036,0.0043,0.0034,2.0632,2.1461,2.2899,0.0103,0.0113,0.0113,1.483,1.6218,1.7985,1989-10-02
0,0.0036,0.0043,1.901,2.0632,2.1461,0.0084,0.0103,0.0113,1.427,1.483,1.6218,1989-10-03
0,0,0.0036,1.8958,1.901,2.0632,0.0078,0.0084,0.0103,1.429,1.427,1.483,1989-10-04
0,0,0,1.8463,1.8958,1.901,0.0079,0.0078,0.0084,1.4018,1.429,1.427,1989-10-05
0,0,0,2.0787,1.8463,1.8958,0.008,0.0079,0.0078,1.4734,1.4018,1.429,1989-10-06
0,0,0,2.2412,2.0787,1.8463,0.008,0.008,0.0079,1.5081,1.4734,1.4018,1989-10-07
0,0,0,2.2371,2.2412,2.0787,0.0081,0.008,0.008,1.4581,1.5081,1.4734,1989-10-08
0.0013,0,0,2.2065,2.2371,2.2412,0.0084,0.0081,0.008,1.4023,1.4581,1.5081,1989-10-09
0.0013,0.0013,0,2.0922,2.2065,2.2371,0.0091,0.0084,0.0081,1.3494,1.4023,1.4581,1989-10-10
0.0057,0.0013,0.0013,1.6711,2.0922,2.2065,0.0108,0.0091,0.0084,1.1174,1.3494,1.4023,1989-10-11
0.0057,0.0057,0.0013,1.7431,1.6711,2.0922,0.0107,0.0108,0.0091,1.0376,1.1174,1.3494,1989-10-12
0.0063,0.0057,0.0057,1.7124,1.7431,1.6711,0.0106,0.0107,0.0108,1.0017,1.0376,1.1174,1989-10-13
0.0057,0.0063,0.0057,1.6609,1.7124,1.7431,0.0084,0.0106,0.0107,0.9832,1.0017,1.0376,1989-10-14
0.0034,0.0057,0.0063,1.2279,1.6609,1.7124,0.008,0.0084,0.0106,0.8484,0.9832,1.0017,1989-10-15
9e-04,0.0034,0.0057,1.3483,1.2279,1.6609,0.006,0.008,0.0084,0.7852,0.8484,0.9832,1989-10-16
9e-04,9e-04,0.0034,1.3671,1.3483,1.2279,0.0064,0.006,0.008,0.8124,0.7852,0.8484,1989-10-17
0,9e-04,9e-04,1.2966,1.3671,1.3483,0.0062,0.0064,0.006,0.7164,0.8124,0.7852,1989-10-18
6e-04,0,9e-04,1.1463,1.2966,1.3671,0.0067,0.0062,0.0064,0.6298,0.7164,0.8124,1989-10-19
0.0011,6e-04,0,1.1038,1.1463,1.2966,0.0095,0.0067,0.0062,0.5658,0.6298,0.7164,1989-10-20
0.0011,0.0011,6e-04,1.0915,1.1038,1.1463,0.0125,0.0095,0.0067,0.6117,0.5658,0.6298,1989-10-21
0.0062,0.0011,0.0011,1.0764,1.0915,1.1038,0.0147,0.0125,0.0095,0.6274,0.6117,0.5658,1989-10-22
0.0051,0.0062,0.0011,1.1393,1.0764,1.0915,0.0155,0.0147,0.0125,0.614,0.6274,0.6117,1989-10-23
0.0043,0.0051,0.0062,1.1479,1.1393,1.0764,0.0157,0.0155,0.0147,0.5859,0.614,0.6274,1989-10-24
0.0049,0.0043,0.0051,1.1104,1.1479,1.1393,0.0164,0.0157,0.0155,0.544,0.5859,0.614,1989-10-25
0.0037,0.0049,0.0043,1.0883,1.1104,1.1479,0.0142,0.0164,0.0157,0.5429,0.544,0.5859,1989-10-26
0.0026,0.0037,0.0049,0.9973,1.0883,1.1104,0.0123,0.0142,0.0164,0.5388,0.5429,0.544,1989-10-27
0.0026,0.0026,0.0037,0.7359,0.9973,1.0883,0.0114,0.0123,0.0142,0.2118,0.5388,0.5429,1989-10-28
0.0026,0.0026,0.0026,0.6512,0.7359,0.9973,0.0114,0.0114,0.0123,0.083,0.2118,0.5388,1989-10-29
0.0024,0.0026,0.0026,0.5959,0.6512,0.7359,0.011,0.0114,0.0114,0.0249,0.083,0.2118,1989-10-30
0.0024,0.0024,0.0026,0.4615,0.5959,0.6512,0.0106,0.011,0.0114,0.0055,0.0249,0.083,1989-10-31
0.0024,0.0024,0.0024,0.6846,0.4615,0.5959,0.0111,0.0106,0.011,-0.0931,0.0055,0.0249,1989-11-01
8e-04,0.0024,0.0024,0.7722,0.6846,0.4615,0.0107,0.0111,0.0106,-0.1206,-0.0931,0.0055,1989-11-02
0.0025,8e-04,0.0024,0.7876,0.7722,0.6846,0.0121,0.0107,0.0111,-0.1015,-0.1206,-0.0931,1989-11-03
0.0025,0.0025,8e-04,0.4443,0.7876,0.7722,0.0144,0.0121,0.0107,-0.2908,-0.1015,-0.1206,1989-11-04
0.0015,0.0025,0.0025,0.4427,0.4443,0.7876,0.0206,0.0144,0.0121,-0.2881,-0.2908,-0.1015,1989-11-05
0.0041,0.0015,0.0025,0.4051,0.4427,0.4443,0.0337,0.0206,0.0144,-0.2786,-0.2881,-0.2908,1989-11-06
0.0028,0.0041,0.0015,0.1709,0.4051,0.4427,0.0405,0.0337,0.0206,-0.3401,-0.2786,-0.2881,1989-11-07
0.0026,0.0028,0.0041,0.0902,0.1709,0.4051,0.0525,0.0405,0.0337,-0.3078,-0.3401,-0.2786,1989-11-08
0.0032,0.0026,0.0028,-0.0058,0.0902,0.1709,0.0596,0.0525,0.0405,-0.3275,-0.3078,-0.3401,1989-11-09
0.003,0.0032,0.0026,0.2122,-0.0058,0.0902,0.0621,0.0596,0.0525,-0.3065,-0.3275,-0.3078,1989-11-10
0.0039,0.003,0.0032,0.3041,0.2122,-0.0058,0.0664,0.0621,0.0596,-0.3125,-0.3065,-0.3275,1989-11-11
0.0066,0.0039,0.003,0.2757,0.3041,0.2122,0.0722,0.0664,0.0621,-0.3198,-0.3125,-0.3065,1989-11-12
0.0053,0.0066,0.0039,-0.0848,0.2757,0.3041,0.0761,0.0722,0.0664,-0.3309,-0.3198,-0.3125,1989-11-13
0.0051,0.0053,0.0066,0.3045,-0.0848,0.2757,0.0821,0.0761,0.0722,-0.2696,-0.3309,-0.3198,1989-11-14
0.0063,0.0051,0.0053,0.413,0.3045,-0.0848,0.0892,0.0821,0.0761,-0.3138,-0.2696,-0.3309,1989-11-15
0.0081,0.0063,0.0051,0.3617,0.413,0.3045,0.0918,0.0892,0.0821,-0.4153,-0.3138,-0.2696,1989-11-16
