"75.W_SIC.M0","75.W_SIC.M1","75.W_SIC.M2","75.W_SST.M0","75.W_SST.M1","75.W_SST.M2","300.W_SIC.M0","300.W_SIC.M1","300.W_SIC.M2","300.W_SST.M0","300.W_SST.M1","300.W_SST.M2","DATE"
0.0509,0.0422,0.0419,2.9537,2.7932,2.3961,0.0189,0.0185,0.0198,3.4168,3.479,3.399,1983-12-11
0.0386,0.0509,0.0422,2.8677,2.9537,2.7932,0.0187,0.0189,0.0185,3.3795,3.4168,3.479,1983-12-12
0.0356,0.0386,0.0509,2.7623,2.8677,2.9537,0.0179,0.0187,0.0189,3.4066,3.3795,3.4168,1983-12-13
0.0416,0.0356,0.0386,2.362,2.7623,2.8677,0.0198,0.0179,0.0187,3.1964,3.4066,3.3795,1983-12-14
0.0299,0.0416,0.0356,2.1224,2.362,2.7623,0.0184,0.0198,0.0179,3.081,3.1964,3.4066,1983-12-15
0.0417,0.0299,0.0416,2.1142,2.1224,2.362,0.0183,0.0184,0.0198,2.9938,3.081,3.1964,1983-12-16
0.0433,0.0417,0.0299,2.266,2.1142,2.1224,0.0193,0.0183,0.0184,3.0163,2.9938,3.081,1983-12-17
0.0536,0.0433,0.0417,2.2056,2.266,2.1142,0.0198,0.0193,0.0183,3.0388,3.0163,2.9938,1983-12-18
0.0709,0.0536,0.0433,1.7466,2.2056,2.266,0.0216,0.0198,0.0193,2.958,3.0388,3.0163,1983-12-19
0.0655,0.0709,0.0536,1.4184,1.7466,2.2056,0.0202,0.0216,0.0198,2.9326,2.958,3.0388,1983-12-20
0.0755,0.0655,0.0709,1.1264,1.4184,1.7466,0.0202,0.0202,0.0216,2.8064,2.9326,2.958,1983-12-21
0.1008,0.0755,0.0655,1.0999,1.1264,1.4184,0.0234,0.0202,0.0202,2.9514,2.8064,2.9326,1983-12-22
0.1137,0.1008,0.0755,1.3703,1.0999,1.1264,0.0249,0.0234,0.0202,3.1061,2.9514,2.8064,1983-12-23
0.1355,0.1137,0.1008,1.9177,1.3703,1.0999,0.0275,0.0249,0.0234,3.2215,3.1061,2.9514,1983-12-24
0.1584,0.1355,0.1137,2.7162,1.9177,1.3703,0.0294,0.0275,0.0249,3.2454,3.2215,3.1061,1983-12-25
0.1156,0.1584,0.1355,2.7511,2.7162,1.9177,0.033,0.0294,0.0275,3.3914,3.2454,3.2215,1983-12-26
0.1802,0.1156,0.1584,2.8744,2.7511,2.7162,0.0436,0.033,0.0294,3.4412,3.3914,3.2454,1983-12-27
0.1572,0.1802,0.1156,2.5397,2.8744,2.7511,0.0412,0.0436,0.033,3.2844,3.4412,3.3914,1983-12-28
0.1052,0.1572,0.1802,1.6481,2.5397,2.8744,0.0396,0.0412,0.0436,3.0592,3.2844,3.4412,1983-12-29
0.0806,0.1052,0.1572,1.1833,1.6481,2.5397,0.0322,0.0396,0.0412,2.9412,3.0592,3.2844,1983-12-30
0.0719,0.0806,0.1052,1.0279,1.1833,1.6481,0.0312,0.0322,0.0396,2.8248,2.9412,3.0592,1983-12-31
0.0673,0.0719,0.0806,1.0623,1.0279,1.1833,0.0306,0.0312,0.0322,2.777,2.8248,2.9412,1984-01-01
0.0656,0.0673,0.0719,1.1626,1.0623,1.0279,0.0289,0.0306,0.0312,2.7301,2.777,2.8248,1984-01-02
0.0536,0.0656,0.0673,-0.0635,1.1626,1.0623,0.0245,0.0289,0.0306,2.5335,2.7301,2.777,1984-01-03
0.0425,0.0536,0.0656,-0.5187,-0.0635,1.1626,0.0187,0.0245,0.0289,2.4255,2.5335,2.7301,1984-01-04
0.0332,0.0425,0.0536,0.4336,-0.5187,-0.0635,0.0126,0.0187,0.0245,2.8071,2.4255,2.5335,1984-01-05
0.0295,0.0332,0.0425,0.6576,0.4336,-0.5187,0.0141,0.0126,0.0187,2.7471,2.8071,2.4255,1984-01-06
0.0335,0.0295,0.0332,0.7227,0.6576,0.4336,0.0114,0.0141,0.0126,2.8153,2.7471,2.8071,1984-01-07
0.0255,0.0335,0.0295,0.4161,0.7227,0.6576,0.0071,0.0114,0.0141,2.7002,2.8153,2.7471,1984-01-08
0.0325,0.0255,0.0335,0.481,0.4161,0.7227,0.0102,0.0071,0.0114,2.3051,2.7002,2.8153,1984-01-09
0.0392,0.0325,0.0255,0.6744,0.481,0.4161,0.0094,0.0102,0.0071,2.1853,2.3051,2.7002,1984-01-10
0.0346,0.0392,0.0325,0.2764,0.6744,0.481,0.0087,0.0094,0.0102,2.0763,2.1853,2.3051,1984-01-11
0.0383,0.0346,0.0392,0.1665,0.2764,0.6744,0.0112,0.0087,0.0094,1.9766,2.0763,2.1853,1984-01-12
0.0283,0.0383,0.0346,0.0995,0.1665,0.2764,0.0105,0.0112,0.0087,1.9434,1.9766,2.0763,1984-01-13
0.0267,0.0283,0.0383,0.0393,0.0995,0.1665,0.0117,0.0105,0.0112,1.8559,1.9434,1.9766,1984-01-14
0.017,0.0267,0.0283,0.3357,0.0393,0.0995,0.0117,0.0117,0.0105,1.898,1.8559,1.9434,1984-01-15
0.006,0.017,0.0267,0.555,0.3357,0.0393,0.0107,0.0117,0.0117,1.8884,1.898,1.8559,1984-01-16
0.0097,0.006,0.017,0.6317,0.555,0.3357,0.0108,0.0107,0.0117,1.8286,1.8884,1.898,1984-01-17
0.0083,0.0097,0.006,0.6849,0.6317,0.555,0.0129,0.0108,0.0107,1.7518,1.8286,1.8884,1984-01-18
0.0117,0.0083,0.0097,0.3309,0.6849,0.6317,0.0135,0.0129,0.0108,1.9263,1.7518,1.8286,1984-01-19
0.0147,0.0117,0.0083,0.2685,0.3309,0.6849,0.0153,0.0135,0.0129,2.0353,1.9263,1.7518,1984-01-20
0.0311,0.0147,0.0117,0.2075,0.2685,0.3309,0.0181,0.0153,0.0135,2.1677,2.0353,1.9263,1984-01-21
0.0442,0.0311,0.0147,0.1897,0.2075,0.2685,0.0204,0.0181,0.0153,2.3344,2.1677,2.0353,1984-01-22
0.0298,0.0442,0.0311,0.1819,0.1897,0.2075,0.0172,0.0204,0.0181,2.3609,2.3344,2.1677,1984-01-23
0.0422,0.0298,0.0442,0.2467,0.1819,0.1897,0.0212,0.0172,0.0204,2.3004,2.3609,2.3344,1984-01-24
0.0258,0.0422,0.0298,0.9389,0.2467,0.1819,0.0167,0.0212,0.0172,2.3133,2.3004,2.3609,1984-01-25
0.0097,0.0258,0.0422,1.0332,0.9389,0.2467,0.0131,0.0167,0.0212,2.3084,2.3133,2.3004,1984-01-26
0.0206,0.0097,0.0258,1.3383,1.0332,0.9389,0.0132,0.0131,0.0167,2.7608,2.3084,2.3133,1984-01-27
0.006,0.0206,0.0097,1.4665,1.3383,1.0332,0.0111,0.0132,0.0131,2.8382,2.7608,2.3084,1984-01-28
0.0179,0.006,0.0206,1.4759,1.4665,1.3383,0.0145,0.0111,0.0132,2.8823,2.8382,2.7608,1984-01-29
0.0305,0.0179,0.006,0.9894,1.4759,1.4665,0.0162,0.0145,0.0111,2.7844,2.8823,2.8382,1984-01-30
0.0471,0.0305,0.0179,1.1953,0.9894,1.4759,0.0239,0.0162,0.0145,2.8949,2.7844,2.8823,1984-01-31
0.0604,0.0471,0.0305,0.8337,1.1953,0.9894,0.0293,0.0239,0.0162,2.9281,2.8949,2.7844,1984-02-01
0.0654,0.0604,0.0471,0.4112,0.8337,1.1953,0.0255,0.0293,0.0239,2.8093,2.9281,2.8949,1984-02-02
0.0724,0.0654,0.0604,-0.1269,0.4112,0.8337,0.0304,0.0255,0.0293,2.5613,2.8093,2.9281,1984-02-03
0.0631,0.0724,0.0654,-0.297,-0.1269,0.4112,0.0275,0.0304,0.0255,2.0497,2.5613,2.8093,1984-02-04
0.0682,0.0631,0.0724,-0.4921,-0.297,-0.1269,0.0287,0.0275,0.0304,2.0645,2.0497,2.5613,1984-02-05
0.0473,0.0682,0.0631,-0.4869,-0.4921,-0.297,0.0262,0.0287,0.0275,2.0176,2.0645,2.0497,1984-02-06
0.0278,0.0473,0.0682,-0.5933,-0.4869,-0.4921,0.0193,0.0262,0.0287,1.9752,2.0176,2.0645,1984-02-07
0.0197,0.0278,0.0473,-0.6276,-0.5933,-0.4869,0.0162,0.0193,0.0262,1.9538,1.9752,2.0176,1984-02-08
0.0083,0.0197,0.0278,-0.7576,-0.6276,-0.5933,0.0151,0.0162,0.0193,1.8523,1.9538,1.9752,1984-02-09
0.0093,0.0083,0.0197,-0.8478,-0.7576,-0.6276,0.0157,0.0151,0.0162,1.8397,1.8523,1.9538,1984-02-10
0.0066,0.0093,0.0083,-0.8193,-0.8478,-0.7576,0.0153,0.0157,0.0151,1.892,1.8397,1.8523,1984-02-11
0.0149,0.0066,0.0093,-0.662,-0.8193,-0.8478,0.0186,0.0153,0.0157,1.939,1.892,1.8397,1984-02-12
0.0235,0.0149,0.0066,-0.5803,-0.662,-0.8193,0.0187,0.0186,0.0153,1.7867,1.939,1.892,1984-02-13
0.0255,0.0235,0.0149,-0.3753,-0.5803,-0.662,0.0205,0.0187,0.0186,1.8652,1.7867,1.939,1984-02-14
0.0328,0.0255,0.0235,-0.3611,-0.3753,-0.5803,0.0239,0.0205,0.0187,1.906,1.8652,1.7867,1984-02-15
0.0395,0.0328,0.0255,-0.4006,-0.3611,-0.3753,0.0275,0.0239,0.0205,1.8418,1.906,1.8652,1984-02-16
0.0415,0.0395,0.0328,-0.348,-0.4006,-0.3611,0.0324,0.0275,0.0239,1.784,1.8418,1.906,1984-02-17
0.0468,0.0415,0.0395,1.1584,-0.348,-0.4006,0.0361,0.0324,0.0275,2.1924,1.784,1.8418,1984-02-18
0.0517,0.0468,0.0415,1.5271,1.1584,-0.348,0.0395,0.0361,0.0324,2.2016,2.1924,1.784,1984-02-19
0.076,0.0517,0.0468,1.5192,1.5271,1.1584,0.041,0.0395,0.0361,2.165,2.2016,2.1924,1984-02-20
0.0982,0.076,0.0517,1.3677,1.5192,1.5271,0.0471,0.041,0.0395,2.0838,2.165,2.2016,1984-02-21
0.1228,0.0982,0.076,1.1275,1.3677,1.5192,0.0476,0.0471,0.041,2.0667,2.0838,2.165,1984-02-22
0.1333,0.1228,0.0982,1.0372,1.1275,1.3677,0.0461,0.0476,0.0471,2.2427,2.0667,2.0838,1984-02-23
0.1469,0.1333,0.1228,0.8576,1.0372,1.1275,0.0503,0.0461,0.0476,2.2629,2.2427,2.0667,1984-02-24
0.1753,0.1469,0.1333,0.5775,0.8576,1.0372,0.0501,0.0503,0.0461,2.0228,2.2629,2.2427,1984-02-25
0.17,0.1753,0.1469,-0.0802,0.5775,0.8576,0.0515,0.0501,0.0503,2.0864,2.0228,2.2629,1984-02-26
0.191,0.17,0.1753,-0.2008,-0.0802,0.5775,0.0576,0.0515,0.0501,2.0205,2.0864,2.0228,1984-02-27
0.244,0.191,0.17,-0.0294,-0.2008,-0.0802,0.0662,0.0576,0.0515,2.0244,2.0205,2.0864,1984-02-28
0.204,0.244,0.191,-0.1098,-0.0294,-0.2008,0.0667,0.0662,0.0576,2,2.0244,2.0205,1984-02-29
0.1942,0.204,0.244,0.0614,-0.1098,-0.0294,0.0754,0.0667,0.0662,1.9749,2,2.0244,1984-03-01
0.2014,0.1942,0.204,0.4156,0.0614,-0.1098,0.0849,0.0754,0.0667,2.2195,1.9749,2,1984-03-02
0.266,0.2014,0.1942,0.6727,0.4156,0.0614,0.0925,0.0849,0.0754,2.2869,2.2195,1.9749,1984-03-03
0.3306,0.266,0.2014,0.4521,0.6727,0.4156,0.1039,0.0925,0.0849,2.1192,2.2869,2.2195,1984-03-04
0.3526,0.3306,0.266,0.1326,0.4521,0.6727,0.1076,0.1039,0.0925,1.9885,2.1192,2.2869,1984-03-05
0.3248,0.3526,0.3306,0.1358,0.1326,0.4521,0.1055,0.1076,0.1039,1.9802,1.9885,2.1192,1984-03-06
0.3324,0.3248,0.3526,0.184,0.1358,0.1326,0.1009,0.1055,0.1076,2.0033,1.9802,1.9885,1984-03-07
0.3657,0.3324,0.3248,0.2293,0.184,0.1358,0.0987,0.1009,0.1055,2.0542,2.0033,1.9802,1984-03-08
0.3854,0.3657,0.3324,0.073,0.2293,0.184,0.1031,0.0987,0.1009,1.8504,2.0542,2.0033,1984-03-09
0.4001,0.3854,0.3657,-0.0976,0.073,0.2293,0.1044,0.1031,0.0987,1.8065,1.8504,2.0542,1984-03-10
0.4095,0.4001,0.3854,-0.07,-0.0976,0.073,0.1045,0.1044,0.1031,1.7709,1.8065,1.8504,1984-03-11
0.4274,0.4095,0.4001,-0.0451,-0.07,-0.0976,0.1021,0.1045,0.1044,1.5851,1.7709,1.8065,1984-03-12
0.4182,0.4274,0.4095,0.0947,-0.0451,-0.07,0.1024,0.1021,0.1045,1.7494,1.5851,1.7709,1984-03-13
0.4217,0.4182,0.4274,0.2243,0.0947,-0.0451,0.1047,0.1024,0.1021,1.7787,1.7494,1.5851,1984-03-14
0.4151,0.4217,0.4182,0.2953,0.2243,0.0947,0.1066,0.1047,0.1024,1.7071,1.7787,1.7494,1984-03-15
0.4068,0.4151,0.4217,0.349,0.2953,0.2243,0.106,0.1066,0.1047,1.5543,1.7071,1.7787,1984-03-16
0.37,0.4068,0.4151,-0.135,0.349,0.2953,0.1056,0.106,0.1066,1.2747,1.5543,1.7071,1984-03-17
0.3363,0.37,0.4068,-0.4764,-0.135,0.349,0.1057,0.1056,0.106,1.258,1.2747,1.5543,1984-03-18
0.3384,0.3363,0.37,-0.6403,-0.4764,-0.135,0.1007,0.1057,0.1056,1.2065,1.258,1.2747,1984-03-19
0.3171,0.3384,0.3363,-0.7093,-0.6403,-0.4764,0.0999,0.1007,0.1057,0.872,1.2065,1.258,1984-03-20
0.3211,0.3171,0.3384,-0.5615,-0.7093,-0.6403,0.0937,0.0999,0.1007,1.0222,0.872,1.2065,1984-03-21
0.3103,0.3211,0.3171,-0.634,-0.5615,-0.7093,0.0881,0.0937,0.0999,0.987,1.0222,0.872,1984-03-22
0.2894,0.3103,0.3211,-0.55,-0.634,-0.5615,0.0904,0.0881,0.0937,1.0337,0.987,1.0222,1984-03-23
0.2956,0.2894,0.3103,-0.1818,-0.55,-0.634,0.0854,0.0904,0.0881,1.1827,1.0337,0.987,1984-03-24
0.2805,0.2956,0.2894,-0.1411,-0.1818,-0.55,0.0837,0.0854,0.0904,1.2271,1.1827,1.0337,1984-03-25
0.253,0.2805,0.2956,-0.1662,-0.1411,-0.1818,0.0846,0.0837,0.0854,1.174,1.2271,1.1827,1984-03-26
0.2928,0.253,0.2805,-0.1653,-0.1662,-0.1411,0.0872,0.0846,0.0837,1.1575,1.174,1.2271,1984-03-27
0.2768,0.2928,0.253,-0.0183,-0.1653,-0.1662,0.0881,0.0872,0.0846,1.1591,1.1575,1.174,1984-03-28
0.3205,0.2768,0.2928,0.1988,-0.0183,-0.1653,0.0973,0.0881,0.0872,1.1947,1.1591,1.1575,1984-03-29
0.3833,0.3205,0.2768,0.2124,0.1988,-0.0183,0.103,0.0973,0.0881,1.2705,1.1947,1.1591,1984-03-30
0.4147,0.3833,0.3205,0.1823,0.2124,0.1988,0.1096,0.103,0.0973,1.4388,1.2705,1.1947,1984-03-31
0.4561,0.4147,0.3833,0.1263,0.1823,0.2124,0.1161,0.1096,0.103,1.5821,1.4388,1.2705,1984-04-01
0.4882,0.4561,0.4147,-0.0564,0.1263,0.1823,0.1256,0.1161,0.1096,1.6511,1.5821,1.4388,1984-04-02
0.507,0.4882,0.4561,-0.125,-0.0564,0.1263,0.1355,0.1256,0.1161,1.5706,1.6511,1.5821,1984-04-03
0.4575,0.507,0.4882,0.1569,-0.125,-0.0564,0.1333,0.1355,0.1256,1.4146,1.5706,1.6511,1984-04-04
0.5134,0.4575,0.507,0.0319,0.1569,-0.125,0.1428,0.1333,0.1355,1.4703,1.4146,1.5706,1984-04-05
0.408,0.5134,0.4575,2e-04,0.0319,0.1569,0.1279,0.1428,0.1333,1.3834,1.4703,1.4146,1984-04-06
0.307,0.408,0.5134,-0.2816,2e-04,0.0319,0.1187,0.1279,0.1428,1.2338,1.3834,1.4703,1984-04-07
0.3152,0.307,0.408,-0.6902,-0.2816,2e-04,0.1123,0.1187,0.1279,1.0789,1.2338,1.3834,1984-04-08
0.2724,0.3152,0.307,-0.586,-0.6902,-0.2816,0.1046,0.1123,0.1187,1.0262,1.0789,1.2338,1984-04-09
0.2331,0.2724,0.3152,-0.5387,-0.586,-0.6902,0.0867,0.1046,0.1123,1.041,1.0262,1.0789,1984-04-10
0.1978,0.2331,0.2724,-0.6413,-0.5387,-0.586,0.0728,0.0867,0.1046,0.9831,1.041,1.0262,1984-04-11
0.1856,0.1978,0.2331,-0.7937,-0.6413,-0.5387,0.0716,0.0728,0.0867,0.9037,0.9831,1.041,1984-04-12
0.1584,0.1856,0.1978,-0.7384,-0.7937,-0.6413,0.0619,0.0716,0.0728,0.852,0.9037,0.9831,1984-04-13
0.1676,0.1584,0.1856,-0.6028,-0.7384,-0.7937,0.0635,0.0619,0.0716,0.7865,0.852,0.9037,1984-04-14
0.1573,0.1676,0.1584,-0.487,-0.6028,-0.7384,0.0615,0.0635,0.0619,0.8584,0.7865,0.852,1984-04-15
0.1752,0.1573,0.1676,-0.6236,-0.487,-0.6028,0.0623,0.0615,0.0635,0.8395,0.8584,0.7865,1984-04-16
0.2008,0.1752,0.1573,-0.5841,-0.6236,-0.487,0.0718,0.0623,0.0615,0.8207,0.8395,0.8584,1984-04-17
0.2335,0.2008,0.1752,-0.4181,-0.5841,-0.6236,0.0711,0.0718,0.0623,0.8579,0.8207,0.8395,1984-04-18
0.2509,0.2335,0.2008,-0.4527,-0.4181,-0.5841,0.0677,0.0711,0.0718,0.9217,0.8579,0.8207,1984-04-19
0.2631,0.2509,0.2335,-0.6807,-0.4527,-0.4181,0.0708,0.0677,0.0711,1.0711,0.9217,0.8579,1984-04-20
0.3044,0.2631,0.2509,-0.7353,-0.6807,-0.4527,0.072,0.0708,0.0677,1.0472,1.0711,0.9217,1984-04-21
0.2843,0.3044,0.2631,-0.608,-0.7353,-0.6807,0.07,0.072,0.0708,1.0586,1.0472,1.0711,1984-04-22
0.2762,0.2843,0.3044,-0.4146,-0.608,-0.7353,0.0721,0.07,0.072,1.1067,1.0586,1.0472,1984-04-23
0.2768,0.2762,0.2843,0.1703,-0.4146,-0.608,0.0752,0.0721,0.07,1.4259,1.1067,1.0586,1984-04-24
0.2559,0.2768,0.2762,0.7097,0.1703,-0.4146,0.075,0.0752,0.0721,1.5676,1.4259,1.1067,1984-04-25
0.2489,0.2559,0.2768,0.6559,0.7097,0.1703,0.0771,0.075,0.0752,1.5184,1.5676,1.4259,1984-04-26
0.2509,0.2489,0.2559,0.5837,0.6559,0.7097,0.0792,0.0771,0.075,1.4577,1.5184,1.5676,1984-04-27
0.2558,0.2509,0.2489,0.4751,0.5837,0.6559,0.0813,0.0792,0.0771,1.3848,1.4577,1.5184,1984-04-28
0.2693,0.2558,0.2509,0.2159,0.4751,0.5837,0.0868,0.0813,0.0792,1.3819,1.3848,1.4577,1984-04-29
0.3133,0.2693,0.2558,0.3799,0.2159,0.4751,0.0904,0.0868,0.0813,1.4635,1.3819,1.3848,1984-04-30
0.318,0.3133,0.2693,0.5321,0.3799,0.2159,0.0916,0.0904,0.0868,1.4228,1.4635,1.3819,1984-05-01
0.3432,0.318,0.3133,0.5763,0.5321,0.3799,0.0944,0.0916,0.0904,1.4537,1.4228,1.4635,1984-05-02
0.3898,0.3432,0.318,0.5601,0.5763,0.5321,0.0978,0.0944,0.0916,1.5132,1.4537,1.4228,1984-05-03
0.3696,0.3898,0.3432,0.5583,0.5601,0.5763,0.1009,0.0978,0.0944,1.6324,1.5132,1.4537,1984-05-04
0.3911,0.3696,0.3898,0.603,0.5583,0.5601,0.1056,0.1009,0.0978,1.8478,1.6324,1.5132,1984-05-05
0.4242,0.3911,0.3696,0.3831,0.603,0.5583,0.113,0.1056,0.1009,1.7702,1.8478,1.6324,1984-05-06
0.4111,0.4242,0.3911,0.1622,0.3831,0.603,0.1144,0.113,0.1056,1.7476,1.7702,1.8478,1984-05-07
0.3812,0.4111,0.4242,0.2841,0.1622,0.3831,0.1173,0.1144,0.113,1.817,1.7476,1.7702,1984-05-08
0.3686,0.3812,0.4111,0.8513,0.2841,0.1622,0.1219,0.1173,0.1144,2.252,1.817,1.7476,1984-05-09
0.4105,0.3686,0.3812,0.7903,0.8513,0.2841,0.1358,0.1219,0.1173,2.1474,2.252,1.817,1984-05-10
0.4517,0.4105,0.3686,0.5619,0.7903,0.8513,0.1468,0.1358,0.1219,2.0696,2.1474,2.252,1984-05-11
0.4303,0.4517,0.4105,0.1364,0.5619,0.7903,0.1481,0.1468,0.1358,1.796,2.0696,2.1474,1984-05-12
0.3852,0.4303,0.4517,-0.1511,0.1364,0.5619,0.1502,0.1481,0.1468,1.6577,1.796,2.0696,1984-05-13
0.3396,0.3852,0.4303,-0.0131,-0.1511,0.1364,0.1378,0.1502,0.1481,1.6939,1.6577,1.796,1984-05-14
0.3735,0.3396,0.3852,0.2778,-0.0131,-0.1511,0.1479,0.1378,0.1502,1.7164,1.6939,1.6577,1984-05-15
0.3891,0.3735,0.3396,0.609,0.2778,-0.0131,0.1411,0.1479,0.1378,1.8436,1.7164,1.6939,1984-05-16
0.361,0.3891,0.3735,0.514,0.609,0.2778,0.1272,0.1411,0.1479,1.919,1.8436,1.7164,1984-05-17
0.374,0.361,0.3891,0.4643,0.514,0.609,0.1272,0.1272,0.1411,1.9757,1.919,1.8436,1984-05-18
0.3817,0.374,0.361,0.1837,0.4643,0.514,0.1234,0.1272,0.1272,1.927,1.9757,1.919,1984-05-19
0.381,0.3817,0.374,0.1838,0.1837,0.4643,0.1217,0.1234,0.1272,1.6947,1.927,1.9757,1984-05-20
0.3986,0.381,0.3817,0.0768,0.1838,0.1837,0.1303,0.1217,0.1234,1.6818,1.6947,1.927,1984-05-21
0.3733,0.3986,0.381,-0.1879,0.0768,0.1838,0.1216,0.1303,0.1217,1.6006,1.6818,1.6947,1984-05-22
0.361,0.3733,0.3986,0.0052,-0.1879,0.0768,0.1153,0.1216,0.1303,1.6642,1.6006,1.6818,1984-05-23
0.3196,0.361,0.3733,0.4692,0.0052,-0.1879,0.1119,0.1153,0.1216,1.8109,1.6642,1.6006,1984-05-24
0.2779,0.3196,0.361,0.539,0.4692,0.0052,0.1065,0.1119,0.1153,1.862,1.8109,1.6642,1984-05-25
0.3063,0.2779,0.3196,0.7008,0.539,0.4692,0.1049,0.1065,0.1119,1.7416,1.862,1.8109,1984-05-26
0.2716,0.3063,0.2779,0.3161,0.7008,0.539,0.0989,0.1049,0.1065,1.6066,1.7416,1.862,1984-05-27
0.3047,0.2716,0.3063,0.1436,0.3161,0.7008,0.0981,0.0989,0.1049,1.6997,1.6066,1.7416,1984-05-28
0.3357,0.3047,0.2716,0.1304,0.1436,0.3161,0.1009,0.0981,0.0989,1.6705,1.6997,1.6066,1984-05-29
0.3068,0.3357,0.3047,0.2346,0.1304,0.1436,0.0944,0.1009,0.0981,1.6847,1.6705,1.6997,1984-05-30
0.3345,0.3068,0.3357,0.3915,0.2346,0.1304,0.0915,0.0944,0.1009,1.8021,1.6847,1.6705,1984-05-31
0.3134,0.3345,0.3068,0.4947,0.3915,0.2346,0.0827,0.0915,0.0944,1.78,1.8021,1.6847,1984-06-01
0.2907,0.3134,0.3345,0.7474,0.4947,0.3915,0.0774,0.0827,0.0915,1.8889,1.78,1.8021,1984-06-02
0.3117,0.2907,0.3134,0.9069,0.7474,0.4947,0.0793,0.0774,0.0827,2.074,1.8889,1.78,1984-06-03
0.2837,0.3117,0.2907,1.0506,0.9069,0.7474,0.0746,0.0793,0.0774,2.3406,2.074,1.8889,1984-06-04
0.2964,0.2837,0.3117,1.0421,1.0506,0.9069,0.0823,0.0746,0.0793,2.4092,2.3406,2.074,1984-06-05
0.3228,0.2964,0.2837,1.0439,1.0421,1.0506,0.0842,0.0823,0.0746,2.4013,2.4092,2.3406,1984-06-06
0.3622,0.3228,0.2964,1.0691,1.0439,1.0421,0.0925,0.0842,0.0823,2.4219,2.4013,2.4092,1984-06-07
0.397,0.3622,0.3228,0.9295,1.0691,1.0439,0.1032,0.0925,0.0842,2.2028,2.4219,2.4013,1984-06-08
0.4404,0.397,0.3622,0.8736,0.9295,1.0691,0.1106,0.1032,0.0925,2.2594,2.2028,2.4219,1984-06-09
0.4318,0.4404,0.397,0.921,0.8736,0.9295,0.1151,0.1106,0.1032,2.2718,2.2594,2.2028,1984-06-10
0.4069,0.4318,0.4404,0.9703,0.921,0.8736,0.1146,0.1151,0.1106,2.0633,2.2718,2.2594,1984-06-11
0.4369,0.4069,0.4318,0.9471,0.9703,0.921,0.1182,0.1146,0.1151,2.0811,2.0633,2.2718,1984-06-12
0.4418,0.4369,0.4069,0.9517,0.9471,0.9703,0.1267,0.1182,0.1146,2.5094,2.0811,2.0633,1984-06-13
0.4468,0.4418,0.4369,0.8285,0.9517,0.9471,0.1336,0.1267,0.1182,2.8975,2.5094,2.0811,1984-06-14
0.4558,0.4468,0.4418,0.6195,0.8285,0.9517,0.1457,0.1336,0.1267,2.98,2.8975,2.5094,1984-06-15
0.4137,0.4558,0.4468,0.5678,0.6195,0.8285,0.1497,0.1457,0.1336,3.0515,2.98,2.8975,1984-06-16
0.3827,0.4137,0.4558,0.7869,0.5678,0.6195,0.1416,0.1497,0.1457,3.1003,3.0515,2.98,1984-06-17
0.4126,0.3827,0.4137,0.9921,0.7869,0.5678,0.1596,0.1416,0.1497,3.0844,3.1003,3.0515,1984-06-18
0.3691,0.4126,0.3827,1.2435,0.9921,0.7869,0.1434,0.1596,0.1416,3.066,3.0844,3.1003,1984-06-19
0.3252,0.3691,0.4126,1.3792,1.2435,0.9921,0.137,0.1434,0.1596,3.0255,3.066,3.0844,1984-06-20
0.2979,0.3252,0.3691,1.6023,1.3792,1.2435,0.131,0.137,0.1434,3.0514,3.0255,3.066,1984-06-21
0.2699,0.2979,0.3252,1.6766,1.6023,1.3792,0.1192,0.131,0.137,3.2429,3.0514,3.0255,1984-06-22
0.2816,0.2699,0.2979,1.5861,1.6766,1.6023,0.1126,0.1192,0.131,3.1525,3.2429,3.0514,1984-06-23
0.2783,0.2816,0.2699,1.5093,1.5861,1.6766,0.1072,0.1126,0.1192,3.1765,3.1525,3.2429,1984-06-24
0.2706,0.2783,0.2816,1.5303,1.5093,1.5861,0.0981,0.1072,0.1126,3.2309,3.1765,3.1525,1984-06-25
0.2823,0.2706,0.2783,1.6199,1.5303,1.5093,0.0926,0.0981,0.1072,3.3424,3.2309,3.1765,1984-06-26
0.278,0.2823,0.2706,1.8611,1.6199,1.5303,0.0867,0.0926,0.0981,3.7269,3.3424,3.2309,1984-06-27
0.2756,0.278,0.2823,1.8828,1.8611,1.6199,0.0787,0.0867,0.0926,3.9421,3.7269,3.3424,1984-06-28
0.2817,0.2756,0.278,1.6371,1.8828,1.8611,0.0758,0.0787,0.0867,3.6248,3.9421,3.7269,1984-06-29
0.2767,0.2817,0.2756,1.7978,1.6371,1.8828,0.0748,0.0758,0.0787,3.8814,3.6248,3.9421,1984-06-30
0.2684,0.2767,0.2817,1.9152,1.7978,1.6371,0.0708,0.0748,0.0758,4.1897,3.8814,3.6248,1984-07-01
0.2698,0.2684,0.2767,2.0989,1.9152,1.7978,0.0656,0.0708,0.0748,4.3486,4.1897,3.8814,1984-07-02
0.2281,0.2698,0.2684,2.4228,2.0989,1.9152,0.0666,0.0656,0.0708,4.3075,4.3486,4.1897,1984-07-03
0.1892,0.2281,0.2698,2.5338,2.4228,2.0989,0.0629,0.0666,0.0656,4.4504,4.3075,4.3486,1984-07-04
0.1874,0.1892,0.2281,2.9875,2.5338,2.4228,0.0639,0.0629,0.0666,4.6978,4.4504,4.3075,1984-07-05
