"75.W_SIC.M0","75.W_SIC.M1","75.W_SIC.M2","75.W_SST.M0","75.W_SST.M1","75.W_SST.M2","300.W_SIC.M0","300.W_SIC.M1","300.W_SIC.M2","300.W_SST.M0","300.W_SST.M1","300.W_SST.M2","DATE"
0.477,0.485,0.4885,-0.3041,-0.3174,-0.3952,0.2821,0.2808,0.2757,2.0371,2.0562,2.1788,1988-02-10
0.4733,0.477,0.485,-0.2701,-0.3041,-0.3174,0.2863,0.2821,0.2808,1.9902,2.0371,2.0562,1988-02-11
0.4789,0.4733,0.477,-0.2657,-0.2701,-0.3041,0.2917,0.2863,0.2821,2.0008,1.9902,2.0371,1988-02-12
0.4966,0.4789,0.4733,-0.3087,-0.2657,-0.2701,0.2978,0.2917,0.2863,2.0968,2.0008,1.9902,1988-02-13
0.4961,0.4966,0.4789,-0.3803,-0.3087,-0.2657,0.2969,0.2978,0.2917,2.0371,2.0968,2.0008,1988-02-14
0.489,0.4961,0.4966,-0.4174,-0.3803,-0.3087,0.2944,0.2969,0.2978,1.9405,2.0371,2.0968,1988-02-15
0.51,0.489,0.4961,-0.506,-0.4174,-0.3803,0.2993,0.2944,0.2969,1.8626,1.9405,2.0371,1988-02-16
0.5176,0.51,0.489,-0.5486,-0.506,-0.4174,0.2971,0.2993,0.2944,2.0204,1.8626,1.9405,1988-02-17
0.522,0.5176,0.51,-0.5125,-0.5486,-0.506,0.2927,0.2971,0.2993,2.1435,2.0204,1.8626,1988-02-18
0.5261,0.522,0.5176,-0.5719,-0.5125,-0.5486,0.2905,0.2927,0.2971,2.171,2.1435,2.0204,1988-02-19
0.5242,0.5261,0.522,-0.5035,-0.5719,-0.5125,0.283,0.2905,0.2927,2.1631,2.171,2.1435,1988-02-20
0.5313,0.5242,0.5261,-0.596,-0.5035,-0.5719,0.285,0.283,0.2905,2.1367,2.1631,2.171,1988-02-21
0.5352,0.5313,0.5242,-0.6334,-0.596,-0.5035,0.285,0.285,0.283,2.0665,2.1367,2.1631,1988-02-22
0.5357,0.5352,0.5313,-0.6305,-0.6334,-0.596,0.2865,0.285,0.285,2.309,2.0665,2.1367,1988-02-23
0.533,0.5357,0.5352,-0.5206,-0.6305,-0.6334,0.2924,0.2865,0.285,2.3989,2.309,2.0665,1988-02-24
0.5375,0.533,0.5357,-0.6402,-0.5206,-0.6305,0.299,0.2924,0.2865,2.3023,2.3989,2.309,1988-02-25
0.5389,0.5375,0.533,-0.6629,-0.6402,-0.5206,0.3021,0.299,0.2924,1.8671,2.3023,2.3989,1988-02-26
0.537,0.5389,0.5375,-0.6735,-0.6629,-0.6402,0.3088,0.3021,0.299,1.684,1.8671,2.3023,1988-02-27
0.5499,0.537,0.5389,-0.7292,-0.6735,-0.6629,0.3146,0.3088,0.3021,1.5504,1.684,1.8671,1988-02-28
0.5467,0.5499,0.537,-0.7538,-0.7292,-0.6735,0.317,0.3146,0.3088,2.1872,1.5504,1.684,1988-02-29
0.5445,0.5467,0.5499,-0.7185,-0.7538,-0.7292,0.3181,0.317,0.3146,2.2953,2.1872,1.5504,1988-03-01
0.5408,0.5445,0.5467,-0.6996,-0.7185,-0.7538,0.3175,0.3181,0.317,2.2593,2.2953,2.1872,1988-03-02
0.5133,0.5408,0.5445,-0.5851,-0.6996,-0.7185,0.3128,0.3175,0.3181,2.2091,2.2593,2.2953,1988-03-03
0.5093,0.5133,0.5408,-0.5529,-0.5851,-0.6996,0.3094,0.3128,0.3175,2.1151,2.2091,2.2593,1988-03-04
0.5127,0.5093,0.5133,-0.563,-0.5529,-0.5851,0.309,0.3094,0.3128,1.9825,2.1151,2.2091,1988-03-05
0.5118,0.5127,0.5093,-0.5694,-0.563,-0.5529,0.306,0.309,0.3094,1.9076,1.9825,2.1151,1988-03-06
0.5185,0.5118,0.5127,-0.6236,-0.5694,-0.563,0.3054,0.306,0.309,2.003,1.9076,1.9825,1988-03-07
0.5413,0.5185,0.5118,-0.7277,-0.6236,-0.5694,0.311,0.3054,0.306,2.0623,2.003,1.9076,1988-03-08
0.571,0.5413,0.5185,-0.8513,-0.7277,-0.6236,0.3199,0.311,0.3054,1.9818,2.0623,2.003,1988-03-09
0.5937,0.571,0.5413,-0.9527,-0.8513,-0.7277,0.3252,0.3199,0.311,2.0454,1.9818,2.0623,1988-03-10
0.6111,0.5937,0.571,-1.0344,-0.9527,-0.8513,0.3278,0.3252,0.3199,2.0475,2.0454,1.9818,1988-03-11
0.6236,0.6111,0.5937,-1.0875,-1.0344,-0.9527,0.3326,0.3278,0.3252,1.9639,2.0475,2.0454,1988-03-12
0.644,0.6236,0.6111,-1.1488,-1.0875,-1.0344,0.3374,0.3326,0.3278,1.839,1.9639,2.0475,1988-03-13
0.659,0.644,0.6236,-1.209,-1.1488,-1.0875,0.3348,0.3374,0.3326,1.7582,1.839,1.9639,1988-03-14
0.6723,0.659,0.644,-1.2685,-1.209,-1.1488,0.3363,0.3348,0.3374,1.7558,1.7582,1.839,1988-03-15
0.6865,0.6723,0.659,-1.3193,-1.2685,-1.209,0.3407,0.3363,0.3348,1.735,1.7558,1.7582,1988-03-16
0.6919,0.6865,0.6723,-1.3696,-1.3193,-1.2685,0.3456,0.3407,0.3363,1.997,1.735,1.7558,1988-03-17
0.6961,0.6919,0.6865,-1.3375,-1.3696,-1.3193,0.3505,0.3456,0.3407,2.3402,1.997,1.735,1988-03-18
0.6936,0.6961,0.6919,-1.3979,-1.3375,-1.3696,0.3539,0.3505,0.3456,2.2237,2.3402,1.997,1988-03-19
0.6934,0.6936,0.6961,-1.3876,-1.3979,-1.3375,0.3545,0.3539,0.3505,2.0581,2.2237,2.3402,1988-03-20
0.6917,0.6934,0.6936,-1.384,-1.3876,-1.3979,0.359,0.3545,0.3539,1.9201,2.0581,2.2237,1988-03-21
0.6902,0.6917,0.6934,-1.376,-1.384,-1.3876,0.3579,0.359,0.3545,1.8451,1.9201,2.0581,1988-03-22
0.6912,0.6902,0.6917,-1.3809,-1.376,-1.384,0.3579,0.3579,0.359,1.8719,1.8451,1.9201,1988-03-23
0.6929,0.6912,0.6902,-1.3843,-1.3809,-1.376,0.3617,0.3579,0.3579,1.8112,1.8719,1.8451,1988-03-24
0.7022,0.6929,0.6912,-1.3748,-1.3843,-1.3809,0.3632,0.3617,0.3579,1.6709,1.8112,1.8719,1988-03-25
0.7204,0.7022,0.6929,-1.4948,-1.3748,-1.3843,0.3686,0.3632,0.3617,1.4738,1.6709,1.8112,1988-03-26
0.7309,0.7204,0.7022,-1.5456,-1.4948,-1.3748,0.3748,0.3686,0.3632,1.5969,1.4738,1.6709,1988-03-27
0.7354,0.7309,0.7204,-1.5698,-1.5456,-1.4948,0.3749,0.3748,0.3686,1.645,1.5969,1.4738,1988-03-28
0.7398,0.7354,0.7309,-1.5942,-1.5698,-1.5456,0.3779,0.3749,0.3748,1.5943,1.645,1.5969,1988-03-29
0.7415,0.7398,0.7354,-1.609,-1.5942,-1.5698,0.3835,0.3779,0.3749,1.5703,1.5943,1.645,1988-03-30
0.7408,0.7415,0.7398,-1.5962,-1.609,-1.5942,0.3851,0.3835,0.3779,1.5995,1.5703,1.5943,1988-03-31
0.7401,0.7408,0.7415,-1.5872,-1.5962,-1.609,0.3881,0.3851,0.3835,1.4467,1.5995,1.5703,1988-04-01
0.7369,0.7401,0.7408,-1.5668,-1.5872,-1.5962,0.3943,0.3881,0.3851,1.2812,1.4467,1.5995,1988-04-02
0.734,0.7369,0.7401,-1.553,-1.5668,-1.5872,0.3997,0.3943,0.3881,1.2204,1.2812,1.4467,1988-04-03
0.7333,0.734,0.7369,-1.5418,-1.553,-1.5668,0.407,0.3997,0.3943,1.1276,1.2204,1.2812,1988-04-04
0.7345,0.7333,0.734,-1.5419,-1.5418,-1.553,0.4146,0.407,0.3997,1.1913,1.1276,1.2204,1988-04-05
0.7343,0.7345,0.7333,-1.5388,-1.5419,-1.5418,0.4185,0.4146,0.407,1.1885,1.1913,1.1276,1988-04-06
0.7353,0.7343,0.7345,-1.5362,-1.5388,-1.5419,0.4225,0.4185,0.4146,1.0815,1.1885,1.1913,1988-04-07
0.7363,0.7353,0.7343,-1.544,-1.5362,-1.5388,0.4284,0.4225,0.4185,1.0068,1.0815,1.1885,1988-04-08
0.738,0.7363,0.7353,-1.5547,-1.544,-1.5362,0.4335,0.4284,0.4225,1.3433,1.0068,1.0815,1988-04-09
0.7397,0.738,0.7363,-1.5608,-1.5547,-1.544,0.4356,0.4335,0.4284,1.4998,1.3433,1.0068,1988-04-10
0.7407,0.7397,0.738,-1.5644,-1.5608,-1.5547,0.4391,0.4356,0.4335,1.4355,1.4998,1.3433,1988-04-11
0.7404,0.7407,0.7397,-1.5629,-1.5644,-1.5608,0.4407,0.4391,0.4356,1.3691,1.4355,1.4998,1988-04-12
0.7409,0.7404,0.7407,-1.5642,-1.5629,-1.5644,0.4423,0.4407,0.4391,1.359,1.3691,1.4355,1988-04-13
0.7402,0.7409,0.7404,-1.5607,-1.5642,-1.5629,0.4404,0.4423,0.4407,1.3754,1.359,1.3691,1988-04-14
0.7382,0.7402,0.7409,-1.5511,-1.5607,-1.5642,0.4381,0.4404,0.4423,1.2967,1.3754,1.359,1988-04-15
0.7363,0.7382,0.7402,-1.5414,-1.5511,-1.5607,0.4364,0.4381,0.4404,1.279,1.2967,1.3754,1988-04-16
0.7363,0.7363,0.7382,-1.5409,-1.5414,-1.5511,0.4375,0.4364,0.4381,1.4216,1.279,1.2967,1988-04-17
0.737,0.7363,0.7363,-1.5458,-1.5409,-1.5414,0.4398,0.4375,0.4364,1.4402,1.4216,1.279,1988-04-18
0.7365,0.737,0.7363,-1.5453,-1.5458,-1.5409,0.4429,0.4398,0.4375,1.4074,1.4402,1.4216,1988-04-19
0.7372,0.7365,0.737,-1.5428,-1.5453,-1.5458,0.4455,0.4429,0.4398,1.3628,1.4074,1.4402,1988-04-20
0.7385,0.7372,0.7365,-1.5423,-1.5428,-1.5453,0.4454,0.4455,0.4429,1.2612,1.3628,1.4074,1988-04-21
0.7365,0.7385,0.7372,-1.5212,-1.5423,-1.5428,0.442,0.4454,0.4455,1.1535,1.2612,1.3628,1988-04-22
0.7235,0.7365,0.7385,-1.4693,-1.5212,-1.5423,0.4303,0.442,0.4454,1.1034,1.1535,1.2612,1988-04-23
0.7133,0.7235,0.7365,-1.4436,-1.4693,-1.5212,0.4145,0.4303,0.442,1.1802,1.1034,1.1535,1988-04-24
0.7156,0.7133,0.7235,-1.4546,-1.4436,-1.4693,0.4029,0.4145,0.4303,1.233,1.1802,1.1034,1988-04-25
0.7187,0.7156,0.7133,-1.4311,-1.4546,-1.4436,0.4007,0.4029,0.4145,1.2687,1.233,1.1802,1988-04-26
0.7341,0.7187,0.7156,-1.128,-1.4311,-1.4546,0.3994,0.4007,0.4029,1.5209,1.2687,1.233,1988-04-27
0.7643,0.7341,0.7187,-0.704,-1.128,-1.4311,0.4001,0.3994,0.4007,1.6325,1.5209,1.2687,1988-04-28
0.7648,0.7643,0.7341,-0.984,-0.704,-1.128,0.3999,0.4001,0.3994,1.5474,1.6325,1.5209,1988-04-29
0.7651,0.7648,0.7643,-1.4027,-0.984,-0.704,0.3978,0.3999,0.4001,1.5338,1.5474,1.6325,1988-04-30
0.7656,0.7651,0.7648,-1.4044,-1.4027,-0.984,0.3949,0.3978,0.3999,1.6798,1.5338,1.5474,1988-05-01
0.7557,0.7656,0.7651,-1.4968,-1.4044,-1.4027,0.3893,0.3949,0.3978,1.6847,1.6798,1.5338,1988-05-02
0.7491,0.7557,0.7656,-1.53,-1.4968,-1.4044,0.3808,0.3893,0.3949,1.6672,1.6847,1.6798,1988-05-03
0.7388,0.7491,0.7557,-1.5024,-1.53,-1.4968,0.3767,0.3808,0.3893,1.6715,1.6672,1.6847,1988-05-04
0.729,0.7388,0.7491,-1.4644,-1.5024,-1.53,0.3676,0.3767,0.3808,1.6873,1.6715,1.6672,1988-05-05
0.725,0.729,0.7388,-1.4545,-1.4644,-1.5024,0.3676,0.3676,0.3767,1.6777,1.6873,1.6715,1988-05-06
0.7218,0.725,0.729,-1.4314,-1.4545,-1.4644,0.3687,0.3676,0.3676,1.6883,1.6777,1.6873,1988-05-07
0.7206,0.7218,0.725,-1.3951,-1.4314,-1.4545,0.3689,0.3687,0.3676,1.7265,1.6883,1.6777,1988-05-08
0.7235,0.7206,0.7218,-1.406,-1.3951,-1.4314,0.3722,0.3689,0.3687,1.7077,1.7265,1.6883,1988-05-09
0.725,0.7235,0.7206,-1.2905,-1.406,-1.3951,0.3737,0.3722,0.3689,1.8209,1.7077,1.7265,1988-05-10
0.7267,0.725,0.7235,-1.077,-1.2905,-1.406,0.369,0.3737,0.3722,2.0217,1.8209,1.7077,1988-05-11
0.727,0.7267,0.725,-0.9025,-1.077,-1.2905,0.373,0.369,0.3737,2.2612,2.0217,1.8209,1988-05-12
0.7268,0.727,0.7267,-0.6295,-0.9025,-1.077,0.3753,0.373,0.369,2.3578,2.2612,2.0217,1988-05-13
0.7278,0.7268,0.727,-0.5213,-0.6295,-0.9025,0.3737,0.3753,0.373,2.3231,2.3578,2.2612,1988-05-14
0.7312,0.7278,0.7268,-1.088,-0.5213,-0.6295,0.3748,0.3737,0.3753,2.1751,2.3231,2.3578,1988-05-15
0.731,0.7312,0.7278,-1.2787,-1.088,-0.5213,0.375,0.3748,0.3737,2.182,2.1751,2.3231,1988-05-16
0.7322,0.731,0.7312,-1.126,-1.2787,-1.088,0.3722,0.375,0.3748,1.8955,2.182,2.1751,1988-05-17
0.7385,0.7322,0.731,-1.1019,-1.126,-1.2787,0.37,0.3722,0.375,1.4726,1.8955,2.182,1988-05-18
0.7362,0.7385,0.7322,-1.3448,-1.1019,-1.126,0.3625,0.37,0.3722,1.4322,1.4726,1.8955,1988-05-19
0.7268,0.7362,0.7385,-1.4307,-1.3448,-1.1019,0.3525,0.3625,0.37,1.7011,1.4322,1.4726,1988-05-20
0.7304,0.7268,0.7362,-1.4459,-1.4307,-1.3448,0.34,0.3525,0.3625,1.8711,1.7011,1.4322,1988-05-21
0.7328,0.7304,0.7268,-1.459,-1.4459,-1.4307,0.3305,0.34,0.3525,2.0595,1.8711,1.7011,1988-05-22
0.737,0.7328,0.7304,-1.1388,-1.459,-1.4459,0.3118,0.3305,0.34,2.2891,2.0595,1.8711,1988-05-23
0.7414,0.737,0.7328,-0.4834,-1.1388,-1.459,0.3056,0.3118,0.3305,2.428,2.2891,2.0595,1988-05-24
0.752,0.7414,0.737,-1.1048,-0.4834,-1.1388,0.3036,0.3056,0.3118,2.285,2.428,2.2891,1988-05-25
0.753,0.752,0.7414,-1.3878,-1.1048,-0.4834,0.3025,0.3036,0.3056,2.4448,2.285,2.428,1988-05-26
0.7508,0.753,0.752,-1.2282,-1.3878,-1.1048,0.2997,0.3025,0.3036,2.6702,2.4448,2.285,1988-05-27
0.7451,0.7508,0.753,-1.0402,-1.2282,-1.3878,0.3005,0.2997,0.3025,2.7401,2.6702,2.4448,1988-05-28
0.7407,0.7451,0.7508,-0.4307,-1.0402,-1.2282,0.2991,0.3005,0.2997,2.8105,2.7401,2.6702,1988-05-29
0.7186,0.7407,0.7451,-0.4017,-0.4307,-1.0402,0.2935,0.2991,0.3005,2.7965,2.8105,2.7401,1988-05-30
0.7046,0.7186,0.7407,-0.9058,-0.4017,-0.4307,0.2893,0.2935,0.2991,2.7046,2.7965,2.8105,1988-05-31
0.6968,0.7046,0.7186,-0.6035,-0.9058,-0.4017,0.2889,0.2893,0.2935,2.9887,2.7046,2.7965,1988-06-01
0.6776,0.6968,0.7046,-0.2757,-0.6035,-0.9058,0.2844,0.2889,0.2893,3.1149,2.9887,2.7046,1988-06-02
0.6739,0.6776,0.6968,-0.8527,-0.2757,-0.6035,0.2798,0.2844,0.2889,2.9473,3.1149,2.9887,1988-06-03
0.668,0.6739,0.6776,-1.1223,-0.8527,-0.2757,0.2717,0.2798,0.2844,2.8746,2.9473,3.1149,1988-06-04
0.6479,0.668,0.6739,-0.9974,-1.1223,-0.8527,0.2637,0.2717,0.2798,2.96,2.8746,2.9473,1988-06-05
0.6325,0.6479,0.668,-0.5845,-0.9974,-1.1223,0.2583,0.2637,0.2717,2.9963,2.96,2.8746,1988-06-06
0.6137,0.6325,0.6479,-0.2931,-0.5845,-0.9974,0.2505,0.2583,0.2637,3.0666,2.9963,2.96,1988-06-07
0.5878,0.6137,0.6325,-0.4139,-0.2931,-0.5845,0.2381,0.2505,0.2583,3.1756,3.0666,2.9963,1988-06-08
0.5364,0.5878,0.6137,-0.1984,-0.4139,-0.2931,0.2248,0.2381,0.2505,3.2563,3.1756,3.0666,1988-06-09
0.4921,0.5364,0.5878,0.0671,-0.1984,-0.4139,0.2069,0.2248,0.2381,3.1845,3.2563,3.1756,1988-06-10
0.469,0.4921,0.5364,0.2021,0.0671,-0.1984,0.1952,0.2069,0.2248,3.1573,3.1845,3.2563,1988-06-11
0.4355,0.469,0.4921,0.3556,0.2021,0.0671,0.1837,0.1952,0.2069,3.1437,3.1573,3.1845,1988-06-12
0.4222,0.4355,0.469,0.4339,0.3556,0.2021,0.1789,0.1837,0.1952,3.2799,3.1437,3.1573,1988-06-13
0.42,0.4222,0.4355,0.5487,0.4339,0.3556,0.1777,0.1789,0.1837,3.805,3.2799,3.1437,1988-06-14
0.4129,0.42,0.4222,0.7495,0.5487,0.4339,0.1789,0.1777,0.1789,3.899,3.805,3.2799,1988-06-15
0.3994,0.4129,0.42,0.7863,0.7495,0.5487,0.1771,0.1789,0.1777,3.8725,3.899,3.805,1988-06-16
0.3818,0.3994,0.4129,0.962,0.7863,0.7495,0.1757,0.1771,0.1789,3.9271,3.8725,3.899,1988-06-17
0.3774,0.3818,0.3994,1.2417,0.962,0.7863,0.1759,0.1757,0.1771,4.0515,3.9271,3.8725,1988-06-18
0.3585,0.3774,0.3818,1.2079,1.2417,0.962,0.171,0.1759,0.1757,4.0618,4.0515,3.9271,1988-06-19
0.3321,0.3585,0.3774,1.2422,1.2079,1.2417,0.1655,0.171,0.1759,4.0841,4.0618,4.0515,1988-06-20
0.2973,0.3321,0.3585,1.4201,1.2422,1.2079,0.1582,0.1655,0.171,4.2403,4.0841,4.0618,1988-06-21
0.2712,0.2973,0.3321,1.5102,1.4201,1.2422,0.1524,0.1582,0.1655,4.3188,4.2403,4.0841,1988-06-22
0.2069,0.2712,0.2973,1.5589,1.5102,1.4201,0.1428,0.1524,0.1582,4.3317,4.3188,4.2403,1988-06-23
0.193,0.2069,0.2712,2.1044,1.5589,1.5102,0.1374,0.1428,0.1524,4.4016,4.3317,4.3188,1988-06-24
0.1615,0.193,0.2069,2.2488,2.1044,1.5589,0.1262,0.1374,0.1428,4.3631,4.4016,4.3317,1988-06-25
0.1475,0.1615,0.193,2.1218,2.2488,2.1044,0.1155,0.1262,0.1374,4.3862,4.3631,4.4016,1988-06-26
0.1419,0.1475,0.1615,2.4794,2.1218,2.2488,0.1074,0.1155,0.1262,4.4901,4.3862,4.3631,1988-06-27
0.1367,0.1419,0.1475,2.6881,2.4794,2.1218,0.0987,0.1074,0.1155,4.4436,4.4901,4.3862,1988-06-28
0.1337,0.1367,0.1419,2.6809,2.6881,2.4794,0.0887,0.0987,0.1074,4.5053,4.4436,4.4901,1988-06-29
0.133,0.1337,0.1367,2.799,2.6809,2.6881,0.0805,0.0887,0.0987,4.7748,4.5053,4.4436,1988-06-30
0.1259,0.133,0.1337,2.7193,2.799,2.6809,0.0705,0.0805,0.0887,4.8708,4.7748,4.5053,1988-07-01
0.124,0.1259,0.133,2.5058,2.7193,2.799,0.0657,0.0705,0.0805,4.8689,4.8708,4.7748,1988-07-02
0.1152,0.124,0.1259,2.5828,2.5058,2.7193,0.0605,0.0657,0.0705,4.6876,4.8689,4.8708,1988-07-03
0.1117,0.1152,0.124,2.9334,2.5828,2.5058,0.0555,0.0605,0.0657,4.5301,4.6876,4.8689,1988-07-04
0.1025,0.1117,0.1152,2.7991,2.9334,2.5828,0.049,0.0555,0.0605,4.4245,4.5301,4.6876,1988-07-05
0.0908,0.1025,0.1117,2.9708,2.7991,2.9334,0.042,0.049,0.0555,4.2433,4.4245,4.5301,1988-07-06
0.0744,0.0908,0.1025,2.8034,2.9708,2.7991,0.0395,0.042,0.049,4.3373,4.2433,4.4245,1988-07-07
0.0828,0.0744,0.0908,2.8068,2.8034,2.9708,0.0395,0.0395,0.042,4.647,4.3373,4.2433,1988-07-08
0.0722,0.0828,0.0744,3.0263,2.8068,2.8034,0.0373,0.0395,0.0395,4.7574,4.647,4.3373,1988-07-09
0.0668,0.0722,0.0828,3.1129,3.0263,2.8068,0.0358,0.0373,0.0395,4.6884,4.7574,4.647,1988-07-10
0.0617,0.0668,0.0722,3.1628,3.1129,3.0263,0.0339,0.0358,0.0373,4.6481,4.6884,4.7574,1988-07-11
0.0538,0.0617,0.0668,3.2586,3.1628,3.1129,0.0316,0.0339,0.0358,5.1601,4.6481,4.6884,1988-07-12
0.0445,0.0538,0.0617,3.3208,3.2586,3.1628,0.0295,0.0316,0.0339,5.2404,5.1601,4.6481,1988-07-13
0.0374,0.0445,0.0538,4.0433,3.3208,3.2586,0.0275,0.0295,0.0316,5.5878,5.2404,5.1601,1988-07-14
0.0296,0.0374,0.0445,4.332,4.0433,3.3208,0.0255,0.0275,0.0295,5.8818,5.5878,5.2404,1988-07-15
0.0264,0.0296,0.0374,4.5056,4.332,4.0433,0.0245,0.0255,0.0275,6.0169,5.8818,5.5878,1988-07-16
0.0312,0.0264,0.0296,4.61,4.5056,4.332,0.0258,0.0245,0.0255,6.0632,6.0169,5.8818,1988-07-17
0.0283,0.0312,0.0264,4.6373,4.61,4.5056,0.0236,0.0258,0.0245,6.0381,6.0632,6.0169,1988-07-18
0.031,0.0283,0.0312,4.4247,4.6373,4.61,0.0235,0.0236,0.0258,5.9941,6.0381,6.0632,1988-07-19
0.0317,0.031,0.0283,3.8534,4.4247,4.6373,0.0224,0.0235,0.0236,5.8529,5.9941,6.0381,1988-07-20
0.031,0.0317,0.031,3.7686,3.8534,4.4247,0.0212,0.0224,0.0235,5.7601,5.8529,5.9941,1988-07-21
0.0234,0.031,0.0317,3.7759,3.7686,3.8534,0.0189,0.0212,0.0224,5.2943,5.7601,5.8529,1988-07-22
0.0161,0.0234,0.031,3.9008,3.7759,3.7686,0.0171,0.0189,0.0212,5.45,5.2943,5.7601,1988-07-23
0.0098,0.0161,0.0234,3.6409,3.9008,3.7759,0.015,0.0171,0.0189,5.4922,5.45,5.2943,1988-07-24
0.009,0.0098,0.0161,3.647,3.6409,3.9008,0.0152,0.015,0.0171,5.6482,5.4922,5.45,1988-07-25
0.0083,0.009,0.0098,3.4412,3.647,3.6409,0.0141,0.0152,0.015,5.6724,5.6482,5.4922,1988-07-26
0.0088,0.0083,0.009,3.511,3.4412,3.647,0.0134,0.0141,0.0152,5.6807,5.6724,5.6482,1988-07-27
0.0073,0.0088,0.0083,3.7487,3.511,3.4412,0.0126,0.0134,0.0141,5.7142,5.6807,5.6724,1988-07-28
0.008,0.0073,0.0088,3.7385,3.7487,3.511,0.0116,0.0126,0.0134,5.7983,5.7142,5.6807,1988-07-29
0.0102,0.008,0.0073,3.7359,3.7385,3.7487,0.0109,0.0116,0.0126,5.813,5.7983,5.7142,1988-07-30
0.009,0.0102,0.008,3.7746,3.7359,3.7385,0.0098,0.0109,0.0116,5.8781,5.813,5.7983,1988-07-31
0.0107,0.009,0.0102,3.8709,3.7746,3.7359,0.0075,0.0098,0.0109,5.6856,5.8781,5.813,1988-08-01
0.0163,0.0107,0.009,3.9649,3.8709,3.7746,0.0076,0.0075,0.0098,5.6389,5.6856,5.8781,1988-08-02
0.0173,0.0163,0.0107,3.8294,3.9649,3.8709,0.0079,0.0076,0.0075,5.7111,5.6389,5.6856,1988-08-03
0.0195,0.0173,0.0163,3.9813,3.8294,3.9649,0.0083,0.0079,0.0076,5.7911,5.7111,5.6389,1988-08-04
0.0183,0.0195,0.0173,4.0139,3.9813,3.8294,0.0091,0.0083,0.0079,5.7089,5.7911,5.7111,1988-08-05
0.018,0.0183,0.0195,3.9622,4.0139,3.9813,0.009,0.0091,0.0083,5.6564,5.7089,5.7911,1988-08-06
0.0219,0.018,0.0183,3.974,3.9622,4.0139,0.0095,0.009,0.0091,5.5331,5.6564,5.7089,1988-08-07
0.0207,0.0219,0.018,4.1702,3.974,3.9622,0.0093,0.0095,0.009,5.2446,5.5331,5.6564,1988-08-08
0.0205,0.0207,0.0219,4.1472,4.1702,3.974,0.0087,0.0093,0.0095,5.2656,5.2446,5.5331,1988-08-09
0.0168,0.0205,0.0207,3.5862,4.1472,4.1702,0.0088,0.0087,0.0093,5.2777,5.2656,5.2446,1988-08-10
0.0185,0.0168,0.0205,3.4784,3.5862,4.1472,0.0095,0.0088,0.0087,5.3204,5.2777,5.2656,1988-08-11
0.0175,0.0185,0.0168,4.6809,3.4784,3.5862,0.0113,0.0095,0.0088,5.8391,5.3204,5.2777,1988-08-12
0.0146,0.0175,0.0185,4.6035,4.6809,3.4784,0.0116,0.0113,0.0095,6.173,5.8391,5.3204,1988-08-13
0.0105,0.0146,0.0175,4.4624,4.6035,4.6809,0.012,0.0116,0.0113,6.3217,6.173,5.8391,1988-08-14
0.0046,0.0105,0.0146,4.2396,4.4624,4.6035,0.0111,0.012,0.0116,6.1298,6.3217,6.173,1988-08-15
0.0024,0.0046,0.0105,4.2002,4.2396,4.4624,0.011,0.0111,0.012,6.0643,6.1298,6.3217,1988-08-16
0.0022,0.0024,0.0046,4.2569,4.2002,4.2396,0.0114,0.011,0.0111,6.2067,6.0643,6.1298,1988-08-17
0.0024,0.0022,0.0024,4.5915,4.2569,4.2002,0.0103,0.0114,0.011,6.1537,6.2067,6.0643,1988-08-18
0.0054,0.0024,0.0022,4.7701,4.5915,4.2569,0.0101,0.0103,0.0114,6.2012,6.1537,6.2067,1988-08-19
0.0054,0.0054,0.0024,4.7576,4.7701,4.5915,0.0103,0.0101,0.0103,5.9538,6.2012,6.1537,1988-08-20
0.0061,0.0054,0.0054,4.734,4.7576,4.7701,0.0099,0.0103,0.0101,5.7508,5.9538,6.2012,1988-08-21
0.0056,0.0061,0.0054,5.3976,4.734,4.7576,0.0098,0.0099,0.0103,5.9158,5.7508,5.9538,1988-08-22
0.0029,0.0056,0.0061,5.3596,5.3976,4.734,0.008,0.0098,0.0099,6.3937,5.9158,5.7508,1988-08-23
0.0024,0.0029,0.0056,5.1973,5.3596,5.3976,0.0062,0.008,0.0098,6.3675,6.3937,5.9158,1988-08-24
0.001,0.0024,0.0029,5.2875,5.1973,5.3596,0.0053,0.0062,0.008,6.3686,6.3675,6.3937,1988-08-25
0,0.001,0.0024,5.094,5.2875,5.1973,0.0039,0.0053,0.0062,6.419,6.3686,6.3675,1988-08-26
0,0,0.001,4.8225,5.094,5.2875,0.0033,0.0039,0.0053,6.3715,6.419,6.3686,1988-08-27
0,0,0,4.8562,4.8225,5.094,0.0035,0.0033,0.0039,6.4372,6.3715,6.419,1988-08-28
5e-04,0,0,4.6632,4.8562,4.8225,0.0039,0.0035,0.0033,6.4258,6.4372,6.3715,1988-08-29
7e-04,5e-04,0,4.3803,4.6632,4.8562,0.0048,0.0039,0.0035,6.421,6.4258,6.4372,1988-08-30
5e-04,7e-04,5e-04,4.3522,4.3803,4.6632,0.0052,0.0048,0.0039,6.3877,6.421,6.4258,1988-08-31
0.001,5e-04,7e-04,4.0584,4.3522,4.3803,0.0061,0.0052,0.0048,6.3447,6.3877,6.421,1988-09-01
0.0015,0.001,5e-04,4.2004,4.0584,4.3522,0.0071,0.0061,0.0052,6.2208,6.3447,6.3877,1988-09-02
